STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-02 23:54,FM-15,BKN:07 26 OVC:08 80,10.00,,41,5.0,39,3.7,36,2.2,82,10,110,,30.33,,,30.36,T,30.36,41,28,34,4.0,,,,31,0,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,41,28,34,4.0,75,29,33,31,0,0714,1624,RA:16,T,0.0,,30.47,30.49,4.4,18,120,14,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 00:26,FM-16,SCT:04 25 BKN:07 50 OVC:08 70,10.00,,41,5.0,39,3.7,36,2.2,82,11,110,,30.32,,,,,30.35,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 00:54,FM-15,SCT:04 25 BKN:07 50 OVC:08 65,10.00,,41,5.0,39,3.7,36,2.2,82,13,110,,30.31,6,,30.34,0.00,30.34,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 01:00,FM-12,26,,,41,5.0,39,3.7,36,2.2,82,13,110,,30.32,6,+0.08,30.34,,,41,28,34,4.2,,,,31,0,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 01:09,FM-16,BKN:07 23 OVC:08 65,10.00,,41,5.0,39,3.7,36,2.2,82,11,110,,30.30,,,,,30.33,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 01:33,FM-16,SCT:04 23 OVC:08 50,10.00,,41,5.0,39,3.9,37,2.8,86,10,110,,30.30,,,,,30.33,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 01:54,FM-15,SCT:04 23 BKN:07 48 OVC:08 60,10.00,-RA:02 |RA:61 |,41,5.0,39,3.9,37,2.8,86,9,100,,30.30,,,30.33,T,30.33,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 02:54,FM-15,FEW:02 23 OVC:08 46,10.00,,41,5.0,39,3.9,37,2.8,86,8,080,,30.31,,,30.34,T,30.34,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 03:54,FM-15,FEW:02 21 BKN:07 46 OVC:08 60,10.00,,41,5.0,40,4.2,38,3.3,89,11,090,,30.28,8,,30.31,T,30.31,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 04:00,FM-12,26,,,41,5.0,40,4.2,38,3.3,89,11,090,,30.29,8,+0.02,30.31,,,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 04:54,FM-15,FEW:02 22 BKN:07 45 OVC:08 60,10.00,,41,5.0,40,4.4,39,3.9,93,16,080,,30.25,,,30.27,0.02,30.28,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 05:47,FM-16,SCT:04 19 BKN:07 26 OVC:08 44,10.00,,41,5.0,40,4.4,39,3.9,93,17,090,,30.24,,,,0.01,30.27,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 05:54,FM-15,SCT:04 21 BKN:07 26 OVC:08 44,10.00,,42,5.6,40,4.7,39,3.9,89,16,090,,30.24,,,30.27,0.01,30.27,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 06:49,FM-16,SCT:04 23 SCT:04 31 OVC:08 41,10.00,,43,6.0,40,4.5,37,3.0,81,18,090,,30.21,,,,,30.24,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 06:54,FM-15,SCT:04 25 BKN:07 31 OVC:08 41,10.00,,42,5.6,40,4.5,38,3.3,85,20,100,,30.21,6,,30.24,0.00,30.24,,,,,,,,,,0714,1624,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 07:00,FM-12,26,,,42,5.6,40,4.5,38,3.3,85,20,100,,30.22,6,+0.04,30.24,,,,39,,,,,,,,0714,1624,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 07:54,FM-15,FEW:02 21 OVC:08 33,10.00,,42,5.6,40,4.5,38,3.3,85,21,090,,30.18,,,30.21,0.00,30.21,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 08:52,FM-16,SCT:04 20 BKN:07 26 OVC:08 30,3.00,-RA:02 BR:1 |RA:61 |,43,6.0,40,4.5,37,3.0,81,20,090,,30.16,,,,,30.19,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 08:54,FM-15,SCT:04 20 BKN:07 26 OVC:08 30,3.00,-RA:02 BR:1 |RA:61 |,41,5.0,40,4.2,38,3.3,89,20,090,,30.16,,,30.19,T,30.19,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 09:14,FM-16,BKN:07 20 OVC:08 27,2.00,-RA:02 BR:1 |RA:61 |,41,5.0,40,4.2,38,3.3,89,20,090,,30.16,,,,0.01,30.19,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 09:35,FM-16,BKN:07 13 OVC:08 20,2.00,-RA:02 BR:1 |RA:61 |,40,4.4,39,4.2,39,3.9,97,18,080,,30.15,,,,0.02,30.18,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 09:52,FM-16,SCT:04 9 OVC:08 14,1.75,-RA:02 BR:1 |RA:61 |,39,4.0,39,3.9,39,4.0,100,18,080,,30.14,,,,,30.17,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 09:54,FM-15,FEW:02 9 OVC:08 14,1.75,-RA:02 BR:1 |RA:61 |,40,4.4,39,4.2,39,3.9,97,20,080,,30.14,6,,30.17,0.04s,30.17,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 10:00,FM-12,8,,||RA:61,40,4.4,39,4.2,39,3.9,97,20,080,,30.15,6,+0.06,30.17,,,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 10:54,FM-15,SCT:04 6 BKN:07 11 OVC:08 15,1.75,-RA:02 BR:1 |RA:61 |,41,5.0,40,4.7,40,4.4,96,17,080,,30.09,,,30.12,0.03,30.12,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 11:13,FM-16,BKN:07 6 OVC:08 15,1.25,-RA:02 BR:1 |RA:61 |,40,4.4,40,4.4,40,4.4,100,17,070,,30.09,,,,0.01,30.12,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 11:54,FM-15,BKN:07 6 OVC:08 14,1.50,-RA:02 BR:1 |RA:61 |,41,5.0,41,5.0,41,5.0,100,21,070,,30.04,,,30.07,0.04,30.07,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 12:15,FM-16,BKN:07 6 OVC:08 12,2.00,-RA:02 BR:1 |RA:61 |,41,5.0,41,5.0,41,5.0,100,20,070,,30.01,,,,0.01,30.04,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 12:54,FM-15,BKN:07 6 OVC:08 13,2.00,-RA:02 BR:1 |RA:61 |,41,5.0,41,5.0,41,5.0,100,20,070,,29.99,8,,30.01,0.01,30.02,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 13:00,FM-12,5,,||RA:61,41,5.0,41,5.0,41,5.0,100,20,070,,30.00,8,+0.15,30.01,,,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 13:13,FM-16,SCT:04 6 BKN:07 10 OVC:08 13,1.75,-RA:02 BR:1 |RA:61 |,41,5.0,41,5.0,41,5.0,100,21,070,,29.97,,,,0.01,30.00,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 13:26,FM-16,BKN:07 6 OVC:08 13,2.00,-RA:02 BR:1 |RA:61 |,41,5.0,41,5.0,41,5.0,100,20,070,,29.96,,,,0.01,29.99,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 13:54,FM-15,BKN:07 6 OVC:08 12,2.00,-RA:02 BR:1 |RA:61 |,42,5.6,41,5.3,41,5.0,96,20,070,,29.94,,,29.97,0.02,29.97,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 14:37,FM-16,SCT:04 6 BKN:07 10 OVC:08 14,1.75,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,18,070,,29.92,,,,0.01,29.95,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 14:47,FM-16,BKN:07 7 OVC:08 14,2.00,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,18,070,,29.92,,,,0.01,29.95,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 14:54,FM-15,BKN:07 7 OVC:08 14,2.00,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,20,070,,29.91,,,29.94,0.01,29.94,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 15:38,FM-16,SCT:04 7 BKN:07 10 OVC:08 15,1.75,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,22,070,,29.85,,,,0.01,29.88,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 15:42,FM-16,SCT:04 7 OVC:08 15,1.75,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,20,070,,29.85,,,,0.01,29.88,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 15:52,FM-16,BKN:07 7 OVC:08 15,1.75,-RA:02 BR:1 |RA:61 |,43,6.0,43,6.1,43,6.0,100,23,070,,29.84,,,,,29.87,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 15:54,FM-15,BKN:07 6 OVC:08 15,1.75,RA:02 BR:1 |RA:62 |,42,5.6,42,5.6,42,5.6,100,23,070,,29.83,8,,29.86,0.03,29.86,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 16:00,FM-12,5,,||RA:63,42,5.6,42,5.6,42,5.6,100,23,070,,29.84,8,+0.15,29.86,,,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 16:11,FM-16,BKN:07 7 OVC:08 13,2.50,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,23,060,,29.82,,,,0.02,29.85,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 16:54,FM-15,BKN:07 6 OVC:08 11,2.00,RA:02 BR:1 |RA:62 |,42,5.6,42,5.6,42,5.6,100,22,060,,29.77,,,29.81,0.05,29.80,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 17:19,FM-16,SCT:04 6 OVC:08 10,2.50,-RA:02 BR:1 |RA:61 |,42,5.6,42,5.6,42,5.6,100,20,060,,29.76,,,,0.03,29.79,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 17:29,FM-16,BKN:07 7 OVC:08 12,1.75,RA:02 BR:1 |RA:62 |,42,5.6,42,5.6,42,5.6,100,20,060,,29.75,,,,0.05,29.78,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 17:52,FM-16,OVC:08 8,2.50,-RA:02 BR:1 |RA:61 |,43,6.0,43,6.1,43,6.0,100,23,060,,29.72,,,,,29.75,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 17:54,FM-15,BKN:07 8 OVC:08 13,2.50,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,24,060,,29.72,,,29.75,0.10,29.75,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 18:19,FM-16,SCT:04 5 OVC:08 10,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,26,060,32,29.70,,,,0.03,29.73,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 18:43,FM-16,OVC:08 7,2.00,RA:02 BR:1 |RA:62 |,43,6.1,43,6.1,43,6.1,100,21,060,,29.69,,,,0.06,29.72,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 18:54,FM-15,SCT:04 5 OVC:08 9,2.50,RA:02 BR:1 |RA:62 |,43,6.1,43,6.1,43,6.1,100,17,050,25,29.68,6,,29.71,0.09,29.71,,,,,,,,,,0714,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 19:00,FM-12,5,,||RA:63,43,6.1,43,6.1,43,6.1,100,17,050,,29.69,6,+0.15,29.71,,,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 19:54,FM-15,SCT:04 4 OVC:08 9,2.50,+RA:02 BR:1 |RA:63 |,44,6.7,44,6.7,44,6.7,100,18,040,28,29.61,,,29.64,0.26,29.64,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 20:14,FM-16,BKN:07 4 OVC:08 11,2.50,RA:02 BR:1 |RA:62 |,43,6.1,43,6.1,43,6.1,100,20,030,,29.59,,,,0.08,29.62,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 20:32,FM-16,BKN:07 5 OVC:08 10,3.00,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,20,030,,29.56,,,,0.12,29.59,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 20:54,FM-15,BKN:07 5 OVC:08 10,5.00,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,20,030,,29.53,,,29.56,0.11,29.56,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 21:39,FM-16,OVC:08 6,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,20,030,,29.48,,,,0.01,29.51,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 21:51,FM-16,OVC:08 7,1.75,-RA:02 BR:1 |RA:61 |,43,6.0,43,6.1,43,6.0,100,21,030,30,29.47,,,,0.01,29.50,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 21:54,FM-15,OVC:08 7,1.75,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,20,030,,29.47,6,,29.50,0.02,29.50,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 22:00,FM-12,8,,||RA:61,43,6.1,43,6.1,43,6.1,100,20,030,,29.48,6,+0.15,29.50,,,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 22:54,FM-15,OVC:08 6,1.50,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,21,030,30,29.41,,,29.44,0.03,29.44,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-01-03 23:01,FM-16,SCT:04 6 OVC:08 11,2.00,-RA:02 BR:1 |RA:61 |,43,6.1,43,6.1,43,6.1,100,21,030,,29.41,,,,T,29.44,,,,,,,,,,0714,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
