FID,STOP_ID,STOP_NAME,TOWN,TOWN_ID,SHAPE
GISDATA.MBTABUSSTOPS_PT.6277,5053,Hancock St @ Broadway,EVERETT,93,POINT (-71.05215349123912 42.41090735123394)
GISDATA.MBTABUSSTOPS_PT.6607,5490,Broadway @ Raymond St,EVERETT,93,POINT (-71.04978355278672 42.41327152454518)
GISDATA.MBTABUSSTOPS_PT.877,139,263 Mt Vernon St @ St Christopher's Church,BOSTON,35,POINT (-71.0468264504995 42.31936294453352)
GISDATA.MBTABUSSTOPS_PT.3015,42111,Mt Vernon St @ Harbor Point Blvd.,BOSTON,35,POINT (-71.04426784843079 42.31852609648326)
GISDATA.MBTABUSSTOPS_PT.2681,260,E 8th St @ Covington St,BOSTON,35,POINT (-71.04599307049584 42.33128261463588)
GISDATA.MBTABUSSTOPS_PT.659,156,W Broadway @ F St,BOSTON,35,POINT (-71.04758934407373 42.3366997538255)
GISDATA.MBTABUSSTOPS_PT.1953,45,E Broadway @ G St,BOSTON,35,POINT (-71.04415053922344 42.33548092326938)
GISDATA.MBTABUSSTOPS_PT.3828,890,Summer St @ WTC Ave,BOSTON,35,POINT (-71.04413411551928 42.34738040379257)
GISDATA.MBTABUSSTOPS_PT.4513,15050,5 Admirals Way,CHELSEA,57,POINT (-71.04681121125935 42.388950119508166)
GISDATA.MBTABUSSTOPS_PT.5478,5558,Ferry St @ Chelsea St,EVERETT,93,POINT (-71.04816512177874 42.40416413409794)
GISDATA.MBTABUSSTOPS_PT.7108,5486,Broadway @ Edith Ave,EVERETT,93,POINT (-71.04638627610333 42.41733056555776)
GISDATA.MBTABUSSTOPS_PT.7276,5485,Broadway @ Kenwood Rd,EVERETT,93,POINT (-71.04532617818683 42.418557361677124)
GISDATA.MBTABUSSTOPS_PT.7444,5521,Broadway @ Lynn St,EVERETT,93,POINT (-71.0443173976528 42.41972089754315)
GISDATA.MBTABUSSTOPS_PT.3004,31111,Mt Vernon St opp Paul A. Dever School,BOSTON,35,POINT (-71.04270469994484 42.31799129843428)
GISDATA.MBTABUSSTOPS_PT.2689,263,E 8th St @ I St,BOSTON,35,POINT (-71.03996297412277 42.33138813258108)
GISDATA.MBTABUSSTOPS_PT.1960,23,E Broadway @ I St,BOSTON,35,POINT (-71.04012312451397 42.33555183477807)
GISDATA.MBTABUSSTOPS_PT.1965,24,E Broadway @ K St,BOSTON,35,POINT (-71.03755447395018 42.3355857534826)
GISDATA.MBTABUSSTOPS_PT.3773,244,Summer St @ E St,BOSTON,35,POINT (-71.04067125708059 42.34525348874521)
GISDATA.MBTABUSSTOPS_PT.3740,246,Summer St @ Pappas Way,BOSTON,35,POINT (-71.03905648447649 42.344209257271665)
GISDATA.MBTABUSSTOPS_PT.3754,30256,Drydock Ave @ Harbor St,BOSTON,35,POINT (-71.03738018204271 42.34462533471381)
GISDATA.MBTABUSSTOPS_PT.3968,5737,Meridian St @ Havre St,BOSTON,35,POINT (-71.03902123020377 42.37202289912193)
GISDATA.MBTABUSSTOPS_PT.1325,5733,Meridian St @ Eutaw St,BOSTON,35,POINT (-71.03921172862745 42.37871128719652)
GISDATA.MBTABUSSTOPS_PT.3323,8851,East 1st St @ M St,BOSTON,35,POINT (-71.03321554323597 42.338181961862325)
GISDATA.MBTABUSSTOPS_PT.1261,5869,Bennington St @ Brooks St,BOSTON,35,POINT (-71.03351064158228 42.37689107844503)
GISDATA.MBTABUSSTOPS_PT.4190,5905,Lexington St @ Putnam St,BOSTON,35,POINT (-71.03290200092015 42.37944040052672)
GISDATA.MBTABUSSTOPS_PT.4547,5678,Central Ave @ Shawmut St,CHELSEA,57,POINT (-71.03469241654602 42.3902073768752)
GISDATA.MBTABUSSTOPS_PT.4542,5654,Central Ave @ Shawmut St,CHELSEA,57,POINT (-71.03364772110886 42.38991600320795)
GISDATA.MBTABUSSTOPS_PT.6892,5617,Broadway @ Shurtleff St,CHELSEA,57,POINT (-71.0329911282037 42.39339570648615)
GISDATA.MBTABUSSTOPS_PT.7378,5602,Washington Ave @ Bloomingdale St,CHELSEA,57,POINT (-71.03130184372914 42.3973820340743)
GISDATA.MBTABUSSTOPS_PT.2715,268,Columbia Rd @ O St,BOSTON,35,POINT (-71.02910897872817 42.33183234676936)
GISDATA.MBTABUSSTOPS_PT.1984,29,E Broadway @ P St,BOSTON,35,POINT (-71.02730788434692 42.33576068357324)
GISDATA.MBTABUSSTOPS_PT.1987,35,P St @ E Broadway,BOSTON,35,POINT (-71.02718715502577 42.33582708366922)
GISDATA.MBTABUSSTOPS_PT.4253,56641,E Eagle St @ Chelsea St,BOSTON,35,POINT (-71.02633692484497 42.381012790775785)
GISDATA.MBTABUSSTOPS_PT.7238,5752,Broadway @ Parker St,CHELSEA,57,POINT (-71.02703182878139 42.39678816986256)
GISDATA.MBTABUSSTOPS_PT.7721,15650,Summit Ave @ Chelsea Soldiers Home,CHELSEA,57,POINT (-71.03069397875504 42.401880859905184)
GISDATA.MBTABUSSTOPS_PT.5633,5628,Sagamore Ave @ Garfield Ave,CHELSEA,57,POINT (-71.03000490411617 42.405341511746876)
GISDATA.MBTABUSSTOPS_PT.5800,5591,Garfield Ave @ Exeter St,CHELSEA,57,POINT (-71.02948266935739 42.407359787037336)
GISDATA.MBTABUSSTOPS_PT.6789,5578,682 Park Ave opp McCleavey St,REVERE,248,POINT (-71.03055252899782 42.414961550724136)
GISDATA.MBTABUSSTOPS_PT.1528,3154,E Squantum St @ Victory Rd,QUINCY,243,POINT (-71.02156811354055 42.29292153474064)
GISDATA.MBTABUSSTOPS_PT.1978,30272,Farragut Rd @ Broadway,BOSTON,35,POINT (-71.02506789569715 42.335687411715824)
GISDATA.MBTABUSSTOPS_PT.4483,5673,Central Ave @ Chelsea Garage,CHELSEA,57,POINT (-71.02382943923514 42.38775820014672)
GISDATA.MBTABUSSTOPS_PT.6438,5583,Park Ave @ S Cambridge St,REVERE,248,POINT (-71.01869193908342 42.41169715520102)
GISDATA.MBTABUSSTOPS_PT.6961,5833,Constitution Ave @ Cooledge St,REVERE,248,POINT (-71.01905082470655 42.41643705899942)
GISDATA.MBTABUSSTOPS_PT.4681,5874,Bennington St @ Moore St,BOSTON,35,POINT (-71.01850472399585 42.38253463624107)
GISDATA.MBTABUSSTOPS_PT.6771,5829,Proctor Ave @ Adams St,REVERE,248,POINT (-71.01742454218406 42.41434718055589)
GISDATA.MBTABUSSTOPS_PT.4632,5882,Boardman St @ Saratoga St,BOSTON,35,POINT (-71.0082789871171 42.38730265076933)
GISDATA.MBTABUSSTOPS_PT.6905,4720,McClellan Highway opp Suffolk Downs,BOSTON,35,POINT (-71.0114949362149 42.39364325894948)
GISDATA.MBTABUSSTOPS_PT.7216,4730,Burbank Hwy @ Suffolk Downs,REVERE,248,POINT (-71.00942814492633 42.39596220067248)
GISDATA.MBTABUSSTOPS_PT.6893,5887,220 Waldemar Ave,BOSTON,35,POINT (-71.00811715345723 42.393304794550346)
GISDATA.MBTABUSSTOPS_PT.6138,5789,Central Ave @ Broadway,REVERE,248,POINT (-71.0117806613553 42.41026000004983)
GISDATA.MBTABUSSTOPS_PT.6291,5763,Broadway opp Fernwood Ave,REVERE,248,POINT (-71.01169874770869 42.4110616052793)
GISDATA.MBTABUSSTOPS_PT.6788,35765,Broadway @ True St,REVERE,248,POINT (-71.00926759699213 42.41485875788402)
GISDATA.MBTABUSSTOPS_PT.4616,15880,Orient Heights South Busway,BOSTON,35,POINT (-71.00461038254234 42.38674406908803)
GISDATA.MBTABUSSTOPS_PT.4744,109801,Saratoga St @ Shawsheen Rd,BOSTON,35,POINT (-71.00086475474671 42.38455158316984)
GISDATA.MBTABUSSTOPS_PT.4548,5894,Orient Ave opp Beachview Rd,BOSTON,35,POINT (-71.00195510659654 42.39009495296763)
GISDATA.MBTABUSSTOPS_PT.5634,5805,Winthrop Ave @ Revere Beach Pkway,REVERE,248,POINT (-71.00546713597922 42.40527938039111)
GISDATA.MBTABUSSTOPS_PT.7087,5770,Revere St @ Stowers St,REVERE,248,POINT (-71.00174333713156 42.41650948567954)
GISDATA.MBTABUSSTOPS_PT.4524,5896,Walley St @ Gladstone St,BOSTON,35,POINT (-70.99935706696218 42.38910043708963)
GISDATA.MBTABUSSTOPS_PT.4671,109835,Main St @ Fairview St,WINTHROP,346,POINT (-70.98894883275034 42.382208943399554)
GISDATA.MBTABUSSTOPS_PT.7535,5818,Endicott Ave @ Atlantic Ave,REVERE,248,POINT (-70.99063084646514 42.39898847762465)
GISDATA.MBTABUSSTOPS_PT.6625,15795,Wonderland West Busway,REVERE,248,POINT (-70.99207661041395 42.41336932084324)
GISDATA.MBTABUSSTOPS_PT.4308,109890,Pleasant St @ Bartlett Rd,WINTHROP,346,POINT (-70.98706793138388 42.37294781202885)
GISDATA.MBTABUSSTOPS_PT.4298,109813,Pleasant St @ Woodside Ave,WINTHROP,346,POINT (-70.98585435033473 42.37280438484804)
GISDATA.MBTABUSSTOPS_PT.4296,109889,Pleasant St @ Woodside Ave,WINTHROP,346,POINT (-70.98559310313131 42.37277538885168)
GISDATA.MBTABUSSTOPS_PT.4282,109815,Pleasant St @ Seaview Ave,WINTHROP,346,POINT (-70.9829095629303 42.37246280080908)
GISDATA.MBTABUSSTOPS_PT.4158,109809,Pauline St opp Woodside Ave,WINTHROP,346,POINT (-70.98767102548273 42.375867650510564)
GISDATA.MBTABUSSTOPS_PT.1274,109905,Pauline St @ Winthrop St,WINTHROP,346,POINT (-70.9843805415453 42.376984948304745)
GISDATA.MBTABUSSTOPS_PT.7063,5815,Endicott Ave opp Bradstreet Ave,REVERE,248,POINT (-70.98247844661152 42.39459958660636)
GISDATA.MBTABUSSTOPS_PT.7402,5817,Endicott Ave @ Leverett Ave,REVERE,248,POINT (-70.98795308991538 42.39840020639942)
GISDATA.MBTABUSSTOPS_PT.3990,109885,Washington Ave @ Willow Ave,WINTHROP,346,POINT (-70.9782708793748 42.37223353029762)
GISDATA.MBTABUSSTOPS_PT.3984,109818,Washington Ave opp Lewis Ave,WINTHROP,346,POINT (-70.97682303004501 42.372094462773255)
GISDATA.MBTABUSSTOPS_PT.3424,109856,Tafts Ave opp Townsend St,WINTHROP,346,POINT (-70.97028471390449 42.3584102969102)
GISDATA.MBTABUSSTOPS_PT.3922,109860,Shirley St @ Yirrell Beach,WINTHROP,346,POINT (-70.97030122887162 42.36301629089594)
GISDATA.MBTABUSSTOPS_PT.3981,109883,Washington Ave @ River Rd,WINTHROP,346,POINT (-70.97422081965195 42.372023843112785)
GISDATA.MBTABUSSTOPS_PT.913,8186,Watertown St @ Chapel St,NEWTON,207,POINT (-71.20018368728445 42.360846653810334)
GISDATA.MBTABUSSTOPS_PT.6936,2494,East Service Rd @ Golden Ave,ARLINGTON,10,POINT (-71.19908519490276 42.41633781475539)
GISDATA.MBTABUSSTOPS_PT.2961,8535,Parker St @ Hagen Rd,NEWTON,207,POINT (-71.19508269297359 42.31604937703372)
GISDATA.MBTABUSSTOPS_PT.2987,8534,Parker St @ Parker Ave,NEWTON,207,POINT (-71.19471268433772 42.31748294057355)
GISDATA.MBTABUSSTOPS_PT.3028,8532,Parker St @ Stearns St,NEWTON,207,POINT (-71.19419795283522 42.32104842284292)
GISDATA.MBTABUSSTOPS_PT.2913,8504,Centre St @ Beacon St,NEWTON,207,POINT (-71.1948039373004 42.33016573057329)
GISDATA.MBTABUSSTOPS_PT.3309,8525,Centre St @ Ward St,NEWTON,207,POINT (-71.19300572880135 42.338202120100625)
GISDATA.MBTABUSSTOPS_PT.3362,8509,Centre St @ Alderwood Rd,NEWTON,207,POINT (-71.19265064013487 42.34046007098805)
GISDATA.MBTABUSSTOPS_PT.3554,7635,Washington St @ Church St,NEWTON,207,POINT (-71.19023628334254 42.3559045693613)
GISDATA.MBTABUSSTOPS_PT.3878,8182,Watertown St opp Morse St,WATERTOWN,314,POINT (-71.19211570975114 42.36266145663028)
GISDATA.MBTABUSSTOPS_PT.3879,8175,Watertown St @ Morse St,WATERTOWN,314,POINT (-71.19205479588904 42.36269116045934)
GISDATA.MBTABUSSTOPS_PT.3898,8181,Watertown St @ Fifth St,WATERTOWN,314,POINT (-71.19120422530516 42.363083002480536)
GISDATA.MBTABUSSTOPS_PT.7268,2488,Appleton St @ Wollaston Ave,ARLINGTON,10,POINT (-71.19188402520042 42.41886222181427)
GISDATA.MBTABUSSTOPS_PT.7269,12468,Appleton St @ Virginia Rd,ARLINGTON,10,POINT (-71.19188402520042 42.41886222181427)
GISDATA.MBTABUSSTOPS_PT.1866,8547,Wiswall Rd opp McCarthy Rd,NEWTON,207,POINT (-71.18672820084524 42.296187084263934)
GISDATA.MBTABUSSTOPS_PT.1910,8486,Dedham St opp Wiswall Rd,NEWTON,207,POINT (-71.18512946059809 42.2982343311076)
GISDATA.MBTABUSSTOPS_PT.4104,8516,Centre St @ Church St,NEWTON,207,POINT (-71.18645326990703 42.35434054551176)
GISDATA.MBTABUSSTOPS_PT.4700,77152,Lexington St @ Beech St,BELMONT,26,POINT (-71.18939626747877 42.383920865713904)
GISDATA.MBTABUSSTOPS_PT.3072,84741,Fredette Rd @ Spiers Rd,NEWTON,207,POINT (-71.18126917015007 42.292948445870294)
GISDATA.MBTABUSSTOPS_PT.6127,2356,West Service Rd @ Hillcrest St,ARLINGTON,10,POINT (-71.17731834734963 42.410471467027804)
GISDATA.MBTABUSSTOPS_PT.7418,6203,Park Ave @ Florence Ave,ARLINGTON,10,POINT (-71.18203801229862 42.419377056641885)
GISDATA.MBTABUSSTOPS_PT.3669,909,Tremont St @ Cufflin St,BOSTON,35,POINT (-71.1737391023221 42.35151112063542)
GISDATA.MBTABUSSTOPS_PT.1337,2107,36 Trapelo Rd,BELMONT,26,POINT (-71.1727925183483 42.37963382364065)
GISDATA.MBTABUSSTOPS_PT.5967,2354,West Service Rd @ Highland Ave,ARLINGTON,10,POINT (-71.17414864487266 42.40957831927707)
GISDATA.MBTABUSSTOPS_PT.3631,913,Washington St @ Breck Ave,BOSTON,35,POINT (-71.16664357814089 42.35047741256176)
GISDATA.MBTABUSSTOPS_PT.3934,1435,Arsenal St @ Louise St,WATERTOWN,314,POINT (-71.17116469642761 42.364224441805526)
GISDATA.MBTABUSSTOPS_PT.3865,2038,Mt Auburn St @ Adams Ave,WATERTOWN,314,POINT (-71.16665181632264 42.37002869507943)
GISDATA.MBTABUSSTOPS_PT.1295,2108,Trapelo Rd @ Belmont St - Benton Square,BELMONT,26,POINT (-71.170641466183 42.378351889126385)
GISDATA.MBTABUSSTOPS_PT.1255,2124,Belmont St @ Payson Rd,BELMONT,26,POINT (-71.16636718569877 42.37722761705032)
GISDATA.MBTABUSSTOPS_PT.7568,2254,Massachusetts Ave @ Menotomy Rd,ARLINGTON,10,POINT (-71.1696398720681 42.42025519031984)
GISDATA.MBTABUSSTOPS_PT.3997,2058,Mt Auburn St @ Adams St,WATERTOWN,314,POINT (-71.16148357819193 42.37046210005259)
GISDATA.MBTABUSSTOPS_PT.3994,2036,Mt Auburn St @ Upland Rd,WATERTOWN,314,POINT (-71.1606201916883 42.370361082962205)
GISDATA.MBTABUSSTOPS_PT.4172,2122,Belmont St @ Falmouth St,BELMONT,26,POINT (-71.16096954477715 42.376750388933246)
GISDATA.MBTABUSSTOPS_PT.4577,2144,Concord Ave @ Watson Rd,BELMONT,26,POINT (-71.16178287128369 42.39178703202655)
GISDATA.MBTABUSSTOPS_PT.4504,2190,Bright Rd @ Glenn Rd,BELMONT,26,POINT (-71.16106130108871 42.38902726479535)
GISDATA.MBTABUSSTOPS_PT.5333,2350,Lake St @ Village Ln,BELMONT,26,POINT (-71.16070090871995 42.40392015902711)
GISDATA.MBTABUSSTOPS_PT.7110,2286,905 Massachusetts Ave,ARLINGTON,10,POINT (-71.16474686299534 42.41779224325989)
GISDATA.MBTABUSSTOPS_PT.2771,1884,Weld St @ Willow St,BOSTON,35,POINT (-71.15558786318462 42.292158830665045)
GISDATA.MBTABUSSTOPS_PT.2772,1844,Weld St @ Willow St,BOSTON,35,POINT (-71.15552833703981 42.292203538382736)
GISDATA.MBTABUSSTOPS_PT.760,1893,Grove St @ Russet Rd,BROOKLINE,46,POINT (-71.15382655933782 42.301292442359056)
GISDATA.MBTABUSSTOPS_PT.3466,1541,Boylston St @ Randolph Rd,BROOKLINE,46,POINT (-71.15910584828825 42.32458303417849)
GISDATA.MBTABUSSTOPS_PT.3499,1542,910 Boylston St,BROOKLINE,46,POINT (-71.15392050028231 42.32617275569307)
GISDATA.MBTABUSSTOPS_PT.3676,1088,Chestnut Hill Ave @ Embassy Rd,BOSTON,35,POINT (-71.15463802467107 42.34141309823384)
GISDATA.MBTABUSSTOPS_PT.3821,1026,Chestnut Hill Ave @ Veronica Smith Ctr,BOSTON,35,POINT (-71.15399213628228 42.34769043793739)
GISDATA.MBTABUSSTOPS_PT.2800,1035,Market St @ Washington St,BOSTON,35,POINT (-71.15340323860737 42.3492554139326)
GISDATA.MBTABUSSTOPS_PT.4115,1098,Hobart St @ Falkland St,BOSTON,35,POINT (-71.15848738641394 42.354809610695746)
GISDATA.MBTABUSSTOPS_PT.3414,1204,Birmingham Pkwy @ Soldiers Field Rd,BOSTON,35,POINT (-71.15802264745263 42.358611467747906)
GISDATA.MBTABUSSTOPS_PT.3874,1442,Arsenal St opp Arlington St,WATERTOWN,314,POINT (-71.1533844182758 42.36238465959023)
GISDATA.MBTABUSSTOPS_PT.4014,2060,Mt Auburn St @ Bigelow Ave,WATERTOWN,314,POINT (-71.15801953217469 42.37122451535952)
GISDATA.MBTABUSSTOPS_PT.2667,2034,Mt Auburn St @ Kimball Rd,WATERTOWN,314,POINT (-71.15759788255231 42.37154669406908)
GISDATA.MBTABUSSTOPS_PT.6749,2339,Blanchard Rd opp Normandy Ave,CAMBRIDGE,49,POINT (-71.15787604942494 42.39298781856914)
GISDATA.MBTABUSSTOPS_PT.6461,23533,Pleasant St @ Addison St,ARLINGTON,10,POINT (-71.15639434077673 42.41295375178563)
GISDATA.MBTABUSSTOPS_PT.1508,1882,Weld St @ Russet Rd,BOSTON,35,POINT (-71.1521999281493 42.29299148987817)
GISDATA.MBTABUSSTOPS_PT.3518,1543,850 Boylston St,BROOKLINE,46,POINT (-71.14886700524163 42.326517001895546)
GISDATA.MBTABUSSTOPS_PT.3522,1536,Boylston St @ Reservoir Rd,BROOKLINE,46,POINT (-71.14778200231953 42.32660200016565)
GISDATA.MBTABUSSTOPS_PT.3300,1028,Chestnut Hill Ave @ Commonwealth Ave,BOSTON,35,POINT (-71.15312169764906 42.337913112664914)
GISDATA.MBTABUSSTOPS_PT.4107,1081,Market St opp Gardena St,BOSTON,35,POINT (-71.15028428419068 42.35430710307743)
GISDATA.MBTABUSSTOPS_PT.4146,1079,Market St @ Vineland St,BOSTON,35,POINT (-71.14862853698209 42.356892290819275)
GISDATA.MBTABUSSTOPS_PT.1322,12144,Huron Ave opp Park Ave,CAMBRIDGE,49,POINT (-71.14854211714963 42.37894697874433)
GISDATA.MBTABUSSTOPS_PT.4534,2150,Concord Ave opp Smith Pl,CAMBRIDGE,49,POINT (-71.15075304497714 42.390118895962466)
GISDATA.MBTABUSSTOPS_PT.6770,2282,Massachusetts Ave @ Medford St,ARLINGTON,10,POINT (-71.15139235703417 42.41479849514014)
GISDATA.MBTABUSSTOPS_PT.6474,2281,Massachusetts Ave @ Franklin St,ARLINGTON,10,POINT (-71.14949445577166 42.41323770184991)
GISDATA.MBTABUSSTOPS_PT.6946,2424,Medford St opp Warren St,ARLINGTON,10,POINT (-71.1483597382725 42.41647257681443)
GISDATA.MBTABUSSTOPS_PT.1517,1850,Weld St @ Ravenna Rd,BOSTON,35,POINT (-71.14333095120203 42.29315874443531)
GISDATA.MBTABUSSTOPS_PT.2720,11835,Chestnut Hill Ave opp Buckminster Rd,BROOKLINE,46,POINT (-71.14672774979876 42.332336101585035)
GISDATA.MBTABUSSTOPS_PT.3781,1270,Washington St @ Monastery Rd,BOSTON,35,POINT (-71.14635073042517 42.346167354226544)
GISDATA.MBTABUSSTOPS_PT.4200,2095,Huron Ave @ Larch Rd,CAMBRIDGE,49,POINT (-71.14370710177818 42.38021080926933)
GISDATA.MBTABUSSTOPS_PT.4219,2094,Huron Ave @ Lexington Ave,CAMBRIDGE,49,POINT (-71.14146595924757 42.38065003368026)
GISDATA.MBTABUSSTOPS_PT.7206,141,Alewife Station Busway,CAMBRIDGE,49,POINT (-71.1417917376243 42.395965050969245)
GISDATA.MBTABUSSTOPS_PT.7404,2480,Rt 2 Westbound Pedestrian Bridge,ARLINGTON,10,POINT (-71.14623148550123 42.39905873552276)
GISDATA.MBTABUSSTOPS_PT.7263,2365,Medford St @ Hamlet St,ARLINGTON,10,POINT (-71.14598165693566 42.418530322780924)
GISDATA.MBTABUSSTOPS_PT.7573,2366,Medford St opp Hayes St - Medford Line,ARLINGTON,10,POINT (-71.14447954394758 42.420312914945654)
GISDATA.MBTABUSSTOPS_PT.7584,2367,High St @ Jerome St,MEDFORD,176,POINT (-71.14187746757466 42.420550053544105)
GISDATA.MBTABUSSTOPS_PT.3429,41835,Lee St @ Warren St,BROOKLINE,46,POINT (-71.13804903672715 42.32248923505415)
GISDATA.MBTABUSSTOPS_PT.3062,71916,Lee St opp Warren St,BROOKLINE,46,POINT (-71.1379896408718 42.3224577564891)
GISDATA.MBTABUSSTOPS_PT.3498,81916,Lee St @ Boylston St,BROOKLINE,46,POINT (-71.14054486385977 42.326130462862224)
GISDATA.MBTABUSSTOPS_PT.4088,1110,N Beacon St @ Cambridge St,BOSTON,35,POINT (-71.1380848042435 42.35367648668726)
GISDATA.MBTABUSSTOPS_PT.3903,1049,Western Ave @ Everett St,BOSTON,35,POINT (-71.13545183051852 42.36315862346422)
GISDATA.MBTABUSSTOPS_PT.4361,2067,Mt Auburn St @ Coolidge Ave,CAMBRIDGE,49,POINT (-71.13983907316253 42.37494896099356)
GISDATA.MBTABUSSTOPS_PT.4359,2027,Mt Auburn St opp Coolidge Ave,CAMBRIDGE,49,POINT (-71.13958734954973 42.37491356932181)
GISDATA.MBTABUSSTOPS_PT.4461,2155,Concord Ave opp Fern St,CAMBRIDGE,49,POINT (-71.13895985426103 42.38600183974878)
GISDATA.MBTABUSSTOPS_PT.7703,22751,Massachusetts Ave @ Route 16,ARLINGTON,10,POINT (-71.13684328524774 42.401407159243455)
GISDATA.MBTABUSSTOPS_PT.5817,12652,Broadway @ Cleveland St,ARLINGTON,10,POINT (-71.13726689781694 42.40863609225354)
GISDATA.MBTABUSSTOPS_PT.3067,1871,Walter St @ Mendum St,BOSTON,35,POINT (-71.13048143379733 42.292619134573144)
GISDATA.MBTABUSSTOPS_PT.1860,5224,Centre St opp Buchanan Rd,BOSTON,35,POINT (-71.13426320518234 42.29574484432409)
GISDATA.MBTABUSSTOPS_PT.1902,5226,Centre St @ Walter St,BOSTON,35,POINT (-71.1305370758622 42.297767469907974)
GISDATA.MBTABUSSTOPS_PT.2724,34589,Tappan St @ Greenough St,BROOKLINE,46,POINT (-71.12917049369241 42.332352609002335)
GISDATA.MBTABUSSTOPS_PT.4075,928,Brighton Ave @ Harvard Ave,BOSTON,35,POINT (-71.13216738007975 42.352950868180464)
GISDATA.MBTABUSSTOPS_PT.3296,2555,N Harvard St @ Coolidge Rd,BOSTON,35,POINT (-71.128953272512 42.360429460084276)
GISDATA.MBTABUSSTOPS_PT.4360,2025,Mt Auburn St @ Longfellow Rd,CAMBRIDGE,49,POINT (-71.13386592523204 42.37490410558884)
GISDATA.MBTABUSSTOPS_PT.4650,2176,Concord Ave @ Huron Ave,CAMBRIDGE,49,POINT (-71.13082020766969 42.382297434584544)
GISDATA.MBTABUSSTOPS_PT.4235,2175,Concord Ave opp Buckingham St,CAMBRIDGE,49,POINT (-71.12874235443518 42.38107344947275)
GISDATA.MBTABUSSTOPS_PT.4705,2177,Concord Ave @ Walden St,CAMBRIDGE,49,POINT (-71.13416779182121 42.383876411573745)
GISDATA.MBTABUSSTOPS_PT.6884,2427,Rindge Ave opp Clay St,CAMBRIDGE,49,POINT (-71.13403719733539 42.39355135377762)
GISDATA.MBTABUSSTOPS_PT.6760,2428,Rindge Ave @ Middlesex St,CAMBRIDGE,49,POINT (-71.13126373767722 42.39339500247776)
GISDATA.MBTABUSSTOPS_PT.7120,2371,Boston Ave @ Arlington St,MEDFORD,176,POINT (-71.13147861418722 42.41795016103424)
GISDATA.MBTABUSSTOPS_PT.739,5227,Centre St opp Faulkner Hospital,BOSTON,35,POINT (-71.12769758591953 42.30022231762154)
GISDATA.MBTABUSSTOPS_PT.665,1289,Washington St @ Griggs Rd,BROOKLINE,46,POINT (-71.12678180923773 42.33737390180216)
GISDATA.MBTABUSSTOPS_PT.1314,2172,Concord Ave @ Chauncy St,CAMBRIDGE,49,POINT (-71.12440761108107 42.378710135419254)
GISDATA.MBTABUSSTOPS_PT.6917,2297,Massachusetts Ave @ Haskell St,CAMBRIDGE,49,POINT (-71.12693152945927 42.3943962283995)
GISDATA.MBTABUSSTOPS_PT.7530,2580,Holland St @ Jay St,SOMERVILLE,274,POINT (-71.1247366882698 42.399230887789116)
GISDATA.MBTABUSSTOPS_PT.6634,2374,Boston Ave @ North St,MEDFORD,176,POINT (-71.125884368854 42.41423850847708)
GISDATA.MBTABUSSTOPS_PT.1514,26495,265 Hyde Park Ave opp Eldridge St,BOSTON,35,POINT (-71.11769925907407 42.293029237713704)
GISDATA.MBTABUSSTOPS_PT.3124,2003,Centre St @ Ballard St,BOSTON,35,POINT (-71.11813455755797 42.308784276506714)
GISDATA.MBTABUSSTOPS_PT.3489,1530,Cypress St opp Henry St,BROOKLINE,46,POINT (-71.12192796944305 42.32539458589264)
GISDATA.MBTABUSSTOPS_PT.3313,1371,Harvard St opp Vernon St,BROOKLINE,46,POINT (-71.12140900281926 42.33828199887246)
GISDATA.MBTABUSSTOPS_PT.2664,2550,JFK St @ Eliot St,CAMBRIDGE,49,POINT (-71.12121003799747 42.3712849343524)
GISDATA.MBTABUSSTOPS_PT.4163,2170,Garden St opp Mason St,CAMBRIDGE,49,POINT (-71.12202585901979 42.37643976209804)
GISDATA.MBTABUSSTOPS_PT.4620,2431,Somerville Ave opp Mossland St,SOMERVILLE,274,POINT (-71.11679633425142 42.38727197607529)
GISDATA.MBTABUSSTOPS_PT.4487,23151,Massachusetts Ave @ Porter Red Line Sta,CAMBRIDGE,49,POINT (-71.11941412423094 42.388423481295284)
GISDATA.MBTABUSSTOPS_PT.4491,2460,Somerville Ave @ White St (Porter Sq),CAMBRIDGE,49,POINT (-71.11893385717724 42.38851518157728)
GISDATA.MBTABUSSTOPS_PT.7229,5015,College Ave @ Highland Ave,SOMERVILLE,274,POINT (-71.12210932302426 42.39677431220849)
GISDATA.MBTABUSSTOPS_PT.7563,2693,Broadway @ Billingham St,SOMERVILLE,274,POINT (-71.11908870512303 42.400800126866436)
GISDATA.MBTABUSSTOPS_PT.7698,2738,Broadway @ Warner St - Powder House Sq,SOMERVILLE,274,POINT (-71.11626811231952 42.4010849442647)
GISDATA.MBTABUSSTOPS_PT.5948,2408,Boston Ave @ Tufts Garage,MEDFORD,176,POINT (-71.11805544272514 42.408788665349014)
GISDATA.MBTABUSSTOPS_PT.6288,2376,Boston Ave @ Winthrop St,MEDFORD,176,POINT (-71.12161265964716 42.4114362861806)
GISDATA.MBTABUSSTOPS_PT.3141,11939,Centre St @ Eliot St,BOSTON,35,POINT (-71.11575508072204 42.30962947813101)
