,Site,Cropland,Golf Course,Saltwater Sandy Beach,cemetary,commercial,crop_land,forest,high_density_residential,industrial,low_density_residential,marina,medium_density_residential,mining,open_land,recreational,transitional,transportation,urban_public/institutional,waste,water,wetland
2151,"[(-71.197266400000004, 42.402498819999998), (-71.192562800000005, 42.402498819999998), (-71.192562800000005, 42.405081559999999), (-71.197266400000004, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.04,0.44,0.11,0.0,0.18,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2152,"[(-71.192562800000005, 42.402498819999998), (-71.187859200000005, 42.402498819999998), (-71.187859200000005, 42.405081559999999), (-71.192562800000005, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2153,"[(-71.187859200000005, 42.402498819999998), (-71.183155600000006, 42.402498819999998), (-71.183155600000006, 42.405081559999999), (-71.187859200000005, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.04,0.0,0.0,0.0,0.14,0.03,0.0,0.0,0.03,0.0,0.04,0.02
2154,"[(-71.183155600000006, 42.402498819999998), (-71.178452000000007, 42.402498819999998), (-71.178452000000007, 42.405081559999999), (-71.183155600000006, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.16,0.0,0.6,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.03
2155,"[(-71.178452000000007, 42.402498819999998), (-71.173748400000008, 42.402498819999998), (-71.173748400000008, 42.405081559999999), (-71.178452000000007, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.24,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,"[(-71.173748400000008, 42.402498819999998), (-71.169044800000009, 42.402498819999998), (-71.169044800000009, 42.405081559999999), (-71.173748400000008, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.53,0.0,0.02,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,"[(-71.169044800000009, 42.402498819999998), (-71.16434120000001, 42.402498819999998), (-71.16434120000001, 42.405081559999999), (-71.169044800000009, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
2158,"[(-71.16434120000001, 42.402498819999998), (-71.159637599999996, 42.402498819999998), (-71.159637599999996, 42.405081559999999), (-71.16434120000001, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
2159,"[(-71.159637599999996, 42.402498819999998), (-71.154933999999997, 42.402498819999998), (-71.154933999999997, 42.405081559999999), (-71.159637599999996, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.24,0.0
2160,"[(-71.154933999999997, 42.402498819999998), (-71.150230399999998, 42.402498819999998), (-71.150230399999998, 42.405081559999999), (-71.154933999999997, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,"[(-71.150230399999998, 42.402498819999998), (-71.145526799999999, 42.402498819999998), (-71.145526799999999, 42.405081559999999), (-71.150230399999998, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
2162,"[(-71.145526799999999, 42.402498819999998), (-71.1408232, 42.402498819999998), (-71.1408232, 42.405081559999999), (-71.145526799999999, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.0,0.0
2163,"[(-71.1408232, 42.402498819999998), (-71.136119600000001, 42.402498819999998), (-71.136119600000001, 42.405081559999999), (-71.1408232, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
2164,"[(-71.136119600000001, 42.402498819999998), (-71.131416000000002, 42.402498819999998), (-71.131416000000002, 42.405081559999999), (-71.136119600000001, 42.405081559999999)]",0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.0
2165,"[(-71.131416000000002, 42.402498819999998), (-71.126712400000002, 42.402498819999998), (-71.126712400000002, 42.405081559999999), (-71.131416000000002, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
2166,"[(-71.126712400000002, 42.402498819999998), (-71.122008800000003, 42.402498819999998), (-71.122008800000003, 42.405081559999999), (-71.126712400000002, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2167,"[(-71.122008800000003, 42.402498819999998), (-71.117305200000004, 42.402498819999998), (-71.117305200000004, 42.405081559999999), (-71.122008800000003, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.46,0.0,0.0,0.0
2168,"[(-71.117305200000004, 42.402498819999998), (-71.112601600000005, 42.402498819999998), (-71.112601600000005, 42.405081559999999), (-71.117305200000004, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.07,0.0,0.0,0.0
2169,"[(-71.112601600000005, 42.402498819999998), (-71.107898000000006, 42.402498819999998), (-71.107898000000006, 42.405081559999999), (-71.112601600000005, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0
2170,"[(-71.107898000000006, 42.402498819999998), (-71.103194400000007, 42.402498819999998), (-71.103194400000007, 42.405081559999999), (-71.107898000000006, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0
2171,"[(-71.103194400000007, 42.402498819999998), (-71.098490800000008, 42.402498819999998), (-71.098490800000008, 42.405081559999999), (-71.103194400000007, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2172,"[(-71.098490800000008, 42.402498819999998), (-71.093787200000008, 42.402498819999998), (-71.093787200000008, 42.405081559999999), (-71.098490800000008, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.32,0.0,0.0,0.35,0.06
2173,"[(-71.093787200000008, 42.402498819999998), (-71.089083600000009, 42.402498819999998), (-71.089083600000009, 42.405081559999999), (-71.093787200000008, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.07,0.21,0.0,0.09,0.03
2174,"[(-71.089083600000009, 42.402498819999998), (-71.08438000000001, 42.402498819999998), (-71.08438000000001, 42.405081559999999), (-71.089083600000009, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.46,0.0,0.06,0.05
2175,"[(-71.08438000000001, 42.402498819999998), (-71.079676399999997, 42.402498819999998), (-71.079676399999997, 42.405081559999999), (-71.08438000000001, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.0,0.24,0.22,0.15,0.0,0.02,0.02
2176,"[(-71.079676399999997, 42.402498819999998), (-71.074972799999998, 42.402498819999998), (-71.074972799999998, 42.405081559999999), (-71.079676399999997, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0
2177,"[(-71.074972799999998, 42.402498819999998), (-71.070269199999998, 42.402498819999998), (-71.070269199999998, 42.405081559999999), (-71.074972799999998, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06,0.09,0.0,0.15,0.0,0.0,0.28,0.0
2178,"[(-71.070269199999998, 42.402498819999998), (-71.065565599999999, 42.402498819999998), (-71.065565599999999, 42.405081559999999), (-71.070269199999998, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.45,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.16,0.0,0.0,0.0,0.0
2179,"[(-71.065565599999999, 42.402498819999998), (-71.060862, 42.402498819999998), (-71.060862, 42.405081559999999), (-71.065565599999999, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0
2180,"[(-71.060862, 42.402498819999998), (-71.056158400000001, 42.402498819999998), (-71.056158400000001, 42.405081559999999), (-71.060862, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0
2181,"[(-71.056158400000001, 42.402498819999998), (-71.051454800000002, 42.402498819999998), (-71.051454800000002, 42.405081559999999), (-71.056158400000001, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2182,"[(-71.051454800000002, 42.402498819999998), (-71.046751200000003, 42.402498819999998), (-71.046751200000003, 42.405081559999999), (-71.051454800000002, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,"[(-71.046751200000003, 42.402498819999998), (-71.042047600000004, 42.402498819999998), (-71.042047600000004, 42.405081559999999), (-71.046751200000003, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
2184,"[(-71.042047600000004, 42.402498819999998), (-71.037344000000004, 42.402498819999998), (-71.037344000000004, 42.405081559999999), (-71.042047600000004, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.9,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2185,"[(-71.037344000000004, 42.402498819999998), (-71.032640400000005, 42.402498819999998), (-71.032640400000005, 42.405081559999999), (-71.037344000000004, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
2186,"[(-71.032640400000005, 42.402498819999998), (-71.027936800000006, 42.402498819999998), (-71.027936800000006, 42.405081559999999), (-71.032640400000005, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
2187,"[(-71.027936800000006, 42.402498819999998), (-71.023233200000007, 42.402498819999998), (-71.023233200000007, 42.405081559999999), (-71.027936800000006, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.6,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.07,0.0,0.0,0.01
2188,"[(-71.023233200000007, 42.402498819999998), (-71.018529600000008, 42.402498819999998), (-71.018529600000008, 42.405081559999999), (-71.023233200000007, 42.405081559999999)]",0.0,0.0,0.02,0.0,0.43,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.05,0.0,0.02,0.2
2189,"[(-71.018529600000008, 42.402498819999998), (-71.013826000000009, 42.402498819999998), (-71.013826000000009, 42.405081559999999), (-71.018529600000008, 42.405081559999999)]",0.0,0.0,0.07,0.0,0.2,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.12
2190,"[(-71.013826000000009, 42.402498819999998), (-71.00912240000001, 42.402498819999998), (-71.00912240000001, 42.405081559999999), (-71.013826000000009, 42.405081559999999)]",0.0,0.0,0.06,0.0,0.17,0.0,0.04,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.05
2191,"[(-71.00912240000001, 42.402498819999998), (-71.004418799999996, 42.402498819999998), (-71.004418799999996, 42.405081559999999), (-71.00912240000001, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.03,0.0,0.08,0.04,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
2192,"[(-71.004418799999996, 42.402498819999998), (-70.999715199999997, 42.402498819999998), (-70.999715199999997, 42.405081559999999), (-71.004418799999996, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.03,0.0,0.09,0.26,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
2193,"[(-70.999715199999997, 42.402498819999998), (-70.995011599999998, 42.402498819999998), (-70.995011599999998, 42.405081559999999), (-70.999715199999997, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2194,"[(-70.995011599999998, 42.402498819999998), (-70.990307999999999, 42.402498819999998), (-70.990307999999999, 42.405081559999999), (-70.995011599999998, 42.405081559999999)]",0.0,0.0,0.08,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.69,0.15,0.0,0.0,0.01
2195,"[(-70.990307999999999, 42.402498819999998), (-70.9856044, 42.402498819999998), (-70.9856044, 42.405081559999999), (-70.990307999999999, 42.405081559999999)]",0.0,0.0,0.61,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0
2196,"[(-70.9856044, 42.402498819999998), (-70.980900800000001, 42.402498819999998), (-70.980900800000001, 42.405081559999999), (-70.9856044, 42.405081559999999)]",0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,"[(-70.980900800000001, 42.402498819999998), (-70.976197200000001, 42.402498819999998), (-70.976197200000001, 42.405081559999999), (-70.980900800000001, 42.405081559999999)]",0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,"[(-70.976197200000001, 42.402498819999998), (-70.971493600000002, 42.402498819999998), (-70.971493600000002, 42.405081559999999), (-70.976197200000001, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,"[(-70.971493600000002, 42.402498819999998), (-70.966790000000003, 42.402498819999998), (-70.966790000000003, 42.405081559999999), (-70.971493600000002, 42.405081559999999)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,"[(-71.201970000000003, 42.405081559999999), (-71.197266400000004, 42.405081559999999), (-71.197266400000004, 42.4076643), (-71.201970000000003, 42.4076643)]",0.0,0.01,0.0,0.0,0.0,0.0,0.19,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03
2201,"[(-71.197266400000004, 42.405081559999999), (-71.192562800000005, 42.405081559999999), (-71.192562800000005, 42.4076643), (-71.197266400000004, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.16,0.0,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,"[(-71.192562800000005, 42.405081559999999), (-71.187859200000005, 42.405081559999999), (-71.187859200000005, 42.4076643), (-71.192562800000005, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.0,0.01,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,"[(-71.187859200000005, 42.405081559999999), (-71.183155600000006, 42.405081559999999), (-71.183155600000006, 42.4076643), (-71.187859200000005, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.06,0.0,0.35,0.0,0.0,0.18,0.0,0.0,0.1,0.0,0.0,0.0
2204,"[(-71.183155600000006, 42.405081559999999), (-71.178452000000007, 42.405081559999999), (-71.178452000000007, 42.4076643), (-71.183155600000006, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.1,0.0,0.22,0.0,0.0,0.29,0.0,0.0,0.33,0.0,0.0,0.0
2205,"[(-71.178452000000007, 42.405081559999999), (-71.173748400000008, 42.405081559999999), (-71.173748400000008, 42.4076643), (-71.178452000000007, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.69,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,"[(-71.173748400000008, 42.405081559999999), (-71.169044800000009, 42.405081559999999), (-71.169044800000009, 42.4076643), (-71.173748400000008, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.36,0.0,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
2207,"[(-71.169044800000009, 42.405081559999999), (-71.16434120000001, 42.405081559999999), (-71.16434120000001, 42.4076643), (-71.169044800000009, 42.4076643)]",0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
2208,"[(-71.16434120000001, 42.405081559999999), (-71.159637599999996, 42.405081559999999), (-71.159637599999996, 42.4076643), (-71.16434120000001, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.3,0.0
2209,"[(-71.159637599999996, 42.405081559999999), (-71.154933999999997, 42.405081559999999), (-71.154933999999997, 42.4076643), (-71.159637599999996, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.82,0.03
2210,"[(-71.154933999999997, 42.405081559999999), (-71.150230399999998, 42.405081559999999), (-71.150230399999998, 42.4076643), (-71.154933999999997, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
2211,"[(-71.150230399999998, 42.405081559999999), (-71.145526799999999, 42.405081559999999), (-71.145526799999999, 42.4076643), (-71.150230399999998, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
2212,"[(-71.145526799999999, 42.405081559999999), (-71.1408232, 42.405081559999999), (-71.1408232, 42.4076643), (-71.145526799999999, 42.4076643)]",0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2213,"[(-71.1408232, 42.405081559999999), (-71.136119600000001, 42.405081559999999), (-71.136119600000001, 42.4076643), (-71.1408232, 42.4076643)]",0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,"[(-71.136119600000001, 42.405081559999999), (-71.131416000000002, 42.405081559999999), (-71.131416000000002, 42.4076643), (-71.136119600000001, 42.4076643)]",0.0,0.0,0.0,0.36,0.01,0.0,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.04,0.0
2215,"[(-71.131416000000002, 42.405081559999999), (-71.126712400000002, 42.405081559999999), (-71.126712400000002, 42.4076643), (-71.131416000000002, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
2216,"[(-71.126712400000002, 42.405081559999999), (-71.122008800000003, 42.405081559999999), (-71.122008800000003, 42.4076643), (-71.126712400000002, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.17,0.0,0.0,0.0
2217,"[(-71.122008800000003, 42.405081559999999), (-71.117305200000004, 42.405081559999999), (-71.117305200000004, 42.4076643), (-71.122008800000003, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2218,"[(-71.117305200000004, 42.405081559999999), (-71.112601600000005, 42.405081559999999), (-71.112601600000005, 42.4076643), (-71.117305200000004, 42.4076643)]",0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.05,0.24,0.0,0.0,0.0
2219,"[(-71.112601600000005, 42.405081559999999), (-71.107898000000006, 42.405081559999999), (-71.107898000000006, 42.4076643), (-71.112601600000005, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.0
2220,"[(-71.107898000000006, 42.405081559999999), (-71.103194400000007, 42.405081559999999), (-71.103194400000007, 42.4076643), (-71.107898000000006, 42.4076643)]",0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,"[(-71.103194400000007, 42.405081559999999), (-71.098490800000008, 42.405081559999999), (-71.098490800000008, 42.4076643), (-71.103194400000007, 42.4076643)]",0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.05,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.05,0.0
2222,"[(-71.098490800000008, 42.405081559999999), (-71.093787200000008, 42.405081559999999), (-71.093787200000008, 42.4076643), (-71.098490800000008, 42.4076643)]",0.0,0.0,0.0,0.0,0.21,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.09,0.34,0.0,0.25,0.01
2223,"[(-71.093787200000008, 42.405081559999999), (-71.089083600000009, 42.405081559999999), (-71.089083600000009, 42.4076643), (-71.093787200000008, 42.4076643)]",0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0
2224,"[(-71.089083600000009, 42.405081559999999), (-71.08438000000001, 42.405081559999999), (-71.08438000000001, 42.4076643), (-71.089083600000009, 42.4076643)]",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2225,"[(-71.08438000000001, 42.405081559999999), (-71.079676399999997, 42.405081559999999), (-71.079676399999997, 42.4076643), (-71.08438000000001, 42.4076643)]",0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
2226,"[(-71.079676399999997, 42.405081559999999), (-71.074972799999998, 42.405081559999999), (-71.074972799999998, 42.4076643), (-71.079676399999997, 42.4076643)]",0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
2227,"[(-71.074972799999998, 42.405081559999999), (-71.070269199999998, 42.405081559999999), (-71.070269199999998, 42.4076643), (-71.074972799999998, 42.4076643)]",0.0,0.0,0.0,0.0,0.47,0.0,0.03,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.14,0.02
2228,"[(-71.070269199999998, 42.405081559999999), (-71.065565599999999, 42.405081559999999), (-71.065565599999999, 42.4076643), (-71.070269199999998, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
2229,"[(-71.065565599999999, 42.405081559999999), (-71.060862, 42.405081559999999), (-71.060862, 42.4076643), (-71.065565599999999, 42.4076643)]",0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.02,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,"[(-71.060862, 42.405081559999999), (-71.056158400000001, 42.405081559999999), (-71.056158400000001, 42.4076643), (-71.060862, 42.4076643)]",0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.16,0.0,0.0,0.0
2231,"[(-71.056158400000001, 42.405081559999999), (-71.051454800000002, 42.405081559999999), (-71.051454800000002, 42.4076643), (-71.056158400000001, 42.4076643)]",0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2232,"[(-71.051454800000002, 42.405081559999999), (-71.046751200000003, 42.405081559999999), (-71.046751200000003, 42.4076643), (-71.051454800000002, 42.4076643)]",0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,"[(-71.046751200000003, 42.405081559999999), (-71.042047600000004, 42.405081559999999), (-71.042047600000004, 42.4076643), (-71.046751200000003, 42.4076643)]",0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,"[(-71.042047600000004, 42.405081559999999), (-71.037344000000004, 42.405081559999999), (-71.037344000000004, 42.4076643), (-71.042047600000004, 42.4076643)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.13,0.0,0.0,0.0
